task,episode,step_index,candidates_json,selected_label,selected_action,curr_state_after,done,confidence,entropy,option_probs,score_status
heatPotato,heatPotato-3,6,"[{""action"": ""put_in"", ""obj1"": ""Plate"", ""obj2"": ""Microwave""}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Plate"", ""obj2"": ""Microwave""}","microwave (open and turned off), plate (clean). plate is inside microwave. apple is inside microwave. nothing is inside robot gripper.",False,0.9999988667955398,1.1103420152635934e-05,"{""A"": 0.9999988667955398, ""B"": 3.9278598547150534e-07, ""C"": 1.2751893932710513e-07, ""D"": 4.139929880599756e-08, ""E"": 5.715002366433899e-07}",available
heatPotato,heatPotato-3,7,"[{""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Apple"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}]",C,"{""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned off). nothing is inside robot gripper.,False,0.9941741365755206,0.0263571053279868,"{""A"": 0.0031642385315151372, ""B"": 0.0011640583027069339, ""C"": 0.9941741365755206, ""D"": 0.0011640583027069339, ""E"": 0.0003335082875504678}",available
heatPotato,heatPotato-3,8,"[{""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Apple"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned on). nothing is inside robot gripper.,False,0.9989418288462741,0.005723530558671287,"{""A"": 0.9989418288462741, ""B"": 0.0007094227861763444, ""C"": 1.2993537766845754e-05, ""D"": 7.47726472038721e-05, ""E"": 0.0002609821825788139}",available
heatPotato,heatPotato-3,9,"[{""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Apple"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bread"", ""obj2"": null}]",E,null,,True,0.9012340483221254,0.21056731093569409,"{""A"": 0.0949893613491907, ""B"": 0.0036831372387560618, ""C"": 4.091595883521242e-05, ""D"": 5.253713109256211e-05, ""E"": 0.9012340483221254}",available
heatPotato,heatPotato-4,0,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}","microwave (closed and turned on), potato, plate (clean). potato is on top of plate. plate is inside robot gripper.",False,0.9874192345836273,0.04689096498016165,"{""A"": 0.9874192345836273, ""B"": 0.008542849690429635, ""C"": 1.7381996932148044e-06, ""D"": 8.210673970593665e-07, ""E"": 0.004035356458852892}",available
heatPotato,heatPotato-4,1,"[{""action"": ""put_in"", ""obj1"": ""Plate"", ""obj2"": ""Microwave""}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Plate"", ""obj2"": ""Microwave""}","microwave (closed and turned on), potato, plate (clean). potato is on top of plate. plate is inside robot gripper.",False,0.9999970647074741,2.671356373048928e-05,"{""A"": 0.9999970647074741, ""B"": 1.3709551640442868e-06, ""C"": 1.5229921647061352e-08, ""D"": 1.7815227626449823e-07, ""E"": 1.3709551640442868e-06}",available
heatPotato,heatPotato-4,2,"[{""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""Plate""}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}]",C,"{""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}","microwave (closed and turned on), potato, plate (clean). potato is on top of plate. plate is inside robot gripper.",False,0.9979608814490679,0.010424233789230117,"{""A"": 0.0009100223805342272, ""B"": 0.00012315813662125617, ""C"": 0.9979608814490679, ""D"": 9.591565324224936e-05, ""E"": 0.0009100223805342272}",available
heatPotato,heatPotato-4,3,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""DiningTable""}]",E,null,,True,0.8175167640483986,0.2956277660864381,"{""A"": 0.18241264104982488, ""B"": 6.119260204502811e-05, ""C"": 1.1207816017187515e-06, ""D"": 8.281518129749203e-06, ""E"": 0.8175167640483986}",available
heatPotato,heatPotato-5,0,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop-1""}]",A,"{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}","microwave (open and turned off), potato, plate (clean). potato is on top of plate. microwave is above plate. plate is inside robot gripper.",False,0.9398678133354854,0.14151881267069646,"{""A"": 0.9398678133354854, ""B"": 0.060083742928662066, ""C"": 2.0155845491539326e-05, ""D"": 2.588061790596752e-05, ""E"": 2.40727245497992e-06}",available
heatPotato,heatPotato-5,1,"[{""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop-2""}]",A,"{""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}","potato, plate (clean). potato is on the right of spoon. potato is on top of plate. potato is on top of first countertop. plate is on the right of spoon. plate is on the right of butter knife. plate is on top of first countertop. nothing is inside robot gripper.",False,0.9999232616532061,0.0005053001082068047,"{""A"": 0.9999232616532061, ""B"": 1.1252660057835212e-07, ""C"": 7.484605549082093e-05, ""D"": 1.7602105113578814e-06, ""E"": 1.9554191125573388e-08}",available
heatPotato,heatPotato-5,2,"[{""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}","potato, plate (clean). plate is on the right of spoon. plate is on the right of butter knife. plate is on top of first countertop. potato is inside robot gripper.",False,0.9999978182040683,2.0356219198193555e-05,"{""A"": 0.9999978182040683, ""B"": 5.04346780026641e-07, ""C"": 2.382365498672153e-07, ""D"": 6.825591432437907e-08, ""E"": 1.3709566873882498e-06}",available
heatPotato,heatPotato-5,3,"[{""action"": ""put_in"", ""obj1"": ""Potato"", ""obj2"": ""Microwave""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Potato"", ""obj2"": ""Microwave""}","microwave (open and turned off), potato. potato is inside microwave. nothing is inside robot gripper.",False,0.9999996647138364,3.487323742156134e-06,"{""A"": 0.9999996647138364, ""B"": 2.3823698979574235e-07, ""C"": 6.825604036601235e-08, ""D"": 9.237450555543949e-09, ""E"": 1.9555682979545304e-08}",available
heatPotato,heatPotato-5,4,"[{""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""ButterKnife"", ""obj2"": null}]",B,"{""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned off). nothing is inside robot gripper.,False,0.8437785035283544,0.3258834342409363,"{""A"": 0.04200925366059326, ""B"": 0.8437785035283544, ""C"": 0.11419299085271728, ""D"": 1.1567856856456065e-06, ""E"": 1.8095172649452442e-05}",available
heatPotato,heatPotato-5,5,"[{""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned on). nothing is inside robot gripper.,False,0.9999973333388942,2.4540061962621874e-05,"{""A"": 0.9999973333388942, ""B"": 5.043462348635609e-07, ""C"": 2.3823629235041045e-07, ""D"": 1.6373724955134882e-07, ""E"": 1.7603413289784259e-06}",available
heatPotato,heatPotato-5,6,"[{""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}]",A,"{""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned off). nothing is inside robot gripper.,False,0.851515155998077,0.263232390218746,"{""A"": 0.851515155998077, ""B"": 3.865874325156541e-05, ""C"": 4.0746015612512e-06, ""D"": 0.00047095968161945203, ""E"": 0.14797115097549068}",available
heatPotato,heatPotato-5,7,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""ButterKnife"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}","microwave (open and turned off), potato. potato is inside microwave. nothing is inside robot gripper.",False,0.9999543465302787,0.00031289726491136446,"{""A"": 0.9999543465302787, ""B"": 2.3822607922003444e-07, ""C"": 8.151648163675465e-09, ""D"": 9.237027506613887e-09, ""E"": 4.5397854966491944e-05}",available
heatPotato,heatPotato-5,8,"[{""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}]",C,"{""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}",plate (clean). plate is inside robot gripper.,False,0.5586406535489424,0.44719805470937846,"{""A"": 4.181527766018402e-05, ""B"": 0.5586406535489424, ""C"": 0.4350697784394378, ""D"": 0.006205937456299308, ""E"": 4.181527766018402e-05}",available
heatPotato,heatPotato-5,9,"[{""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop-2""}]",A,"{""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}",plate (clean). plate is on the right of spoon. plate is on the right of butter knife. plate is on top of first countertop. nothing is inside robot gripper.,False,0.9991168773224399,0.004715064109078509,"{""A"": 0.9991168773224399, ""B"": 1.2995804629459122e-05, ""C"": 0.0007095472292990433, ""D"": 0.000158321311412868, ""E"": 2.2583322187726624e-06}",available
heatPotato,heatPotato-6,0,"[{""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}]",B,"{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned on). nothing is inside robot gripper.,False,0.9626720742372126,0.09902246869253367,"{""A"": 0.0373268463850019, ""B"": 0.9626720742372126, ""C"": 4.855216329320782e-07, ""D"": 1.0833451971166177e-07, ""E"": 4.855216329320782e-07}",available
heatPotato,heatPotato-6,1,"[{""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Drawer"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}]",A,"{""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned off). nothing is inside robot gripper.,False,0.9219760876658407,0.17764553684749176,"{""A"": 0.9219760876658407, ""B"": 0.0017798328967180293, ""C"": 0.0005099306625192827, ""D"": 0.07568040250414042, ""E"": 5.3746270781625004e-05}",available
heatPotato,heatPotato-6,2,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Apple"", ""obj2"": null}]",B,"{""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}",potato. potato is inside robot gripper.,False,0.9997962166663341,0.001204392289982915,"{""A"": 0.0002034268672424662, ""B"": 0.9997962166663341, ""C"": 3.0583992511696915e-07, ""D"": 4.1390932890769435e-08, ""E"": 9.235565484610296e-09}",available
heatPotato,heatPotato-6,3,"[{""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""Plate""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""DiningTable""}, {""action"": ""put_in"", ""obj1"": ""Potato"", ""obj2"": ""Microwave""}]",A,"{""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""Plate""}","potato, microwave (closed and turned off). potato is inside robot gripper.",False,0.9999997449922795,2.744338502385023e-06,"{""A"": 0.9999997449922795, ""B"": 1.4449801573945357e-07, ""C"": 3.2241865393074604e-08, ""D"": 2.5109990015809332e-08, ""E"": 5.315784928061245e-08}",available
heatPotato,heatPotato-6,4,"[{""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}","potato, microwave (closed and turned off). potato is inside robot gripper.",False,0.9995539472307804,0.0026844083506800155,"{""A"": 0.9995539472307804, ""B"": 0.00026114204331214935, ""C"": 5.826866594572808e-05, ""D"": 3.287293186693196e-06, ""E"": 0.00012335476677510473}",available
heatPotato,heatPotato-6,5,"[{""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop""}, {""action"": ""put_in"", ""obj1"": ""Plate"", ""obj2"": ""Microwave""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Plate"", ""obj2"": ""CounterTop-1""}]",B,"{""action"": ""put_in"", ""obj1"": ""Plate"", ""obj2"": ""Microwave""}","potato, microwave (closed and turned off). potato is inside robot gripper.",False,0.9815859459628474,0.05836169406302977,"{""A"": 0.01797837794391621, ""B"": 0.9815859459628474, ""C"": 6.834098813251185e-06, ""D"": 0.00042281092338830096, ""E"": 6.031071034651231e-06}",available
heatPotato,heatPotato-6,6,"[{""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}]",A,"{""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}","potato, microwave (closed and turned off). potato is inside robot gripper.",False,0.9999977202542462,2.0853505383578816e-05,"{""A"": 0.9999977202542462, ""B"": 3.466321007524292e-07, ""C"": 6.023562707426164e-08, ""D"": 1.1253496677488422e-07, ""E"": 1.7603430593588603e-06}",available
heatPotato,heatPotato-6,7,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}","microwave (open and turned off), potato, plate (clean). plate is inside microwave. apple is inside microwave. potato is inside robot gripper.",False,0.9239358729194178,0.16821991973283767,"{""A"": 0.9239358729194178, ""B"": 0.07584127146679204, ""C"": 7.2892298951100975e-06, ""D"": 0.0001464080961998372, ""E"": 6.915828769529196e-05}",available
heatPotato,heatPotato-6,8,"[{""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""Plate""}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Apple"", ""obj2"": null}]",A,"{""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""Plate""}","microwave (open and turned off), potato, plate (clean). plate is inside microwave. apple is inside microwave. potato is inside robot gripper.",False,0.9993822111142079,0.003364204926909495,"{""A"": 0.9993822111142079, ""B"": 6.140418584530115e-06, ""C"": 0.0005527426023955372, ""D"": 5.825866945468826e-05, ""E"": 6.471953572947348e-07}",available
heatPotato,heatPotato-6,9,"[{""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Apple"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}","microwave (open and turned off), potato, plate (clean). plate is inside microwave. apple is inside microwave. potato is inside robot gripper.",False,0.8175364725420817,0.2954981703731165,"{""A"": 0.8175364725420817, ""B"": 2.251206106048785e-05, ""C"": 0.1824170331725943, ""D"": 6.4498134810392665e-06, ""E"": 1.7532410782459217e-05}",available
