model,qid,category,n_options,answer,predicted,max_prob,norm_entropy,confidence,correct,score_status,solvability,difficulty
qwen3.5:9b,11527,engineering,10,C,C,0.7065709389523709,0.4369638185813418,0.5630361814186582,1,available,1,hard
qwen3.5:9b,11529,engineering,10,B,B,0.9149108116694018,0.1527959538594903,0.8472040461405097,1,available,5,easy
qwen3.5:9b,11540,engineering,4,B,B,0.8485490913816099,0.40427723093264895,0.595722769067351,1,available,5,easy
qwen3.5:9b,11553,engineering,10,C,C,0.21634151730295845,0.9546392809250935,0.045360719074906464,1,available,1,hard
qwen3.5:9b,11555,engineering,10,F,C,0.2321907289708392,0.900551648316592,0.09944835168340804,0,available,0,hard
qwen3.5:9b,11567,engineering,10,E,E,0.4314972952733398,0.7113293192525331,0.28867068074746693,1,available,2,medium
qwen3.5:9b,11570,engineering,10,C,C,0.9958292042902199,0.01527482620899664,0.9847251737910033,1,available,4,easy
qwen3.5:9b,11577,engineering,10,A,H,0.49577437372325195,0.6873299818798617,0.3126700181201383,0,available,1,hard
qwen3.5:9b,11590,engineering,4,B,B,0.6080890469068366,0.6055035926712271,0.3944964073287729,1,available,4,easy
qwen3.5:9b,11600,engineering,10,F,A,0.1926566024472481,0.9362318947711273,0.06376810522887266,0,available,0,hard
qwen3.5:9b,11601,engineering,10,D,E,0.27297738987102516,0.8470702351075149,0.1529297648924851,0,available,0,hard
qwen3.5:9b,11616,engineering,4,C,B,0.3733087134838181,0.8755088139153613,0.12449118608463872,0,available,1,hard
qwen3.5:9b,11618,engineering,10,I,C,0.27412747734890786,0.8995276081512937,0.10047239184870627,0,available,1,hard
qwen3.5:9b,11625,engineering,10,D,D,0.3834986402711714,0.7952838756392591,0.20471612436074094,1,available,1,hard
qwen3.5:9b,11639,engineering,10,H,C,0.18585727980281075,0.964916191932487,0.03508380806751299,0,available,0,hard
qwen3.5:9b,11656,engineering,10,F,C,0.3434439657528873,0.8581070738381499,0.14189292616185012,0,available,0,hard
qwen3.5:9b,11658,engineering,10,C,C,0.9775870431059756,0.062445938958279205,0.9375540610417208,1,available,5,easy
qwen3.5:9b,11680,engineering,10,G,G,0.3152612500594235,0.7352453097216805,0.26475469027831955,1,available,1,hard
qwen3.5:9b,11690,engineering,10,H,H,0.17005236094116463,0.9457496087015631,0.054250391298436895,1,available,2,medium
qwen3.5:9b,11695,engineering,4,C,C,0.8292936583291675,0.3969459386477029,0.6030540613522971,1,available,1,hard
qwen3.5:9b,11696,engineering,10,H,H,0.27296128233312006,0.9000850030814053,0.09991499691859473,1,available,0,hard
qwen3.5:9b,11720,engineering,10,E,E,0.38945865243275574,0.8322867863243745,0.16771321367562553,1,available,1,hard
qwen3.5:9b,11749,engineering,10,H,H,0.9066647806093914,0.16507986432212818,0.8349201356778718,1,available,2,medium
qwen3.5:9b,11766,engineering,10,D,D,0.45026052048302645,0.7894164723908283,0.21058352760917165,1,available,1,hard
qwen3.5:9b,11772,engineering,10,H,C,0.6736011331296609,0.4767153610394864,0.5232846389605136,0,available,0,hard
qwen3.5:9b,11776,engineering,10,G,C,0.25866749814342693,0.9251414568432372,0.07485854315676277,0,available,0,hard
qwen3.5:9b,11786,engineering,4,C,C,0.5578153221590657,0.582826465687548,0.41717353431245197,1,available,4,easy
qwen3.5:9b,11787,engineering,10,C,C,0.3504415965323287,0.8551562295364459,0.14484377046355412,1,available,4,easy
qwen3.5:9b,11793,engineering,10,H,G,0.2801049637214201,0.9104547433287352,0.08954525667126478,0,available,0,hard
qwen3.5:9b,11794,engineering,10,F,E,0.3977428352939376,0.8184696439594574,0.18153035604054257,0,available,0,hard
qwen3.5:9b,11795,engineering,8,C,C,0.5018903185993374,0.423376707552126,0.576623292447874,1,available,1,hard
qwen3.5:9b,11807,engineering,10,C,A,0.2623443477147489,0.707963102454925,0.292036897545075,0,available,2,medium
qwen3.5:9b,11812,engineering,10,J,J,0.9975780019714502,0.009439538692200388,0.9905604613077996,1,available,0,hard
qwen3.5:9b,11887,engineering,10,J,E,0.7332047157310475,0.4443486492950883,0.5556513507049117,0,available,0,hard
qwen3.5:9b,11891,engineering,9,B,I,0.5941601054241905,0.494537152536767,0.505462847463233,0,available,0,hard
qwen3.5:9b,11895,engineering,10,F,D,0.6808656168746198,0.5241521760215208,0.47584782397847925,0,available,0,hard
qwen3.5:9b,11903,engineering,10,F,G,0.24965411437012625,0.9140455881207299,0.08595441187927011,0,available,0,hard
qwen3.5:9b,11907,engineering,10,I,A,0.4264545159062461,0.8255061287888386,0.17449387121116144,0,available,0,hard
qwen3.5:9b,11935,engineering,10,G,E,0.5633781203574681,0.6335061097287357,0.36649389027126433,0,available,0,hard
qwen3.5:9b,11945,engineering,10,C,C,0.4970924477881798,0.747296816913225,0.252703183086775,1,available,4,easy
qwen3.5:9b,11952,engineering,10,D,C,0.16583570692157898,0.9677554970562736,0.03224450294372638,0,available,0,hard
qwen3.5:9b,11957,engineering,10,I,G,0.1952374589623221,0.934325669141831,0.06567433085816898,0,available,1,hard
qwen3.5:9b,11962,engineering,10,C,C,0.546546769978796,0.5825353671646138,0.41746463283538615,1,available,0,hard
qwen3.5:9b,11964,engineering,10,H,E,0.2442121614294124,0.8983571742709708,0.10164282572902916,0,available,1,hard
qwen3.5:9b,11967,engineering,10,B,B,0.22300244081621795,0.8694580801355363,0.13054191986446373,1,available,3,medium
qwen3.5:9b,11975,engineering,10,E,E,0.2265120040660128,0.932593954335431,0.06740604566456898,1,available,0,hard
qwen3.5:9b,11979,engineering,10,E,E,0.3147462331038783,0.8599687782039324,0.14003122179606764,1,available,2,medium
qwen3.5:9b,11995,engineering,10,G,G,0.353299672342123,0.8342429886966217,0.16575701130337828,1,available,0,hard
qwen3.5:9b,12005,engineering,10,H,H,0.38704321372508443,0.7264893444225341,0.2735106555774659,1,available,2,medium
qwen3.5:9b,12009,engineering,10,B,H,0.5374724999554907,0.427765006254542,0.572234993745458,0,available,3,medium
qwen3.5:9b,12010,engineering,10,C,J,0.17420880716988518,0.9353744227122132,0.06462557728778684,0,available,0,hard
qwen3.5:9b,12013,engineering,4,B,B,0.9557476982238269,0.16048336346158776,0.8395166365384122,1,available,3,medium
qwen3.5:9b,12015,engineering,10,F,F,0.6999481222407233,0.5290610019693474,0.47093899803065264,1,available,2,medium
qwen3.5:9b,12020,engineering,4,A,A,0.8990394844612399,0.2516190643799203,0.7483809356200797,1,available,4,easy
qwen3.5:9b,12025,engineering,10,F,G,0.4103295854689435,0.8156388555383278,0.18436114446167218,0,available,0,hard
qwen3.5:9b,12028,engineering,10,I,F,0.48311891651509553,0.6589995663482444,0.3410004336517556,0,available,0,hard
qwen3.5:9b,12032,engineering,9,H,H,0.5398072036810152,0.6103578808846966,0.38964211911530344,1,available,0,hard
qwen3.5:9b,12034,engineering,10,J,F,0.2442671608665012,0.9324157213540586,0.06758427864594141,0,available,0,hard
qwen3.5:9b,12041,engineering,10,H,E,0.46145827083878443,0.7303785160078532,0.2696214839921468,0,available,0,hard
qwen3.5:9b,12042,engineering,10,H,H,0.7115003374730366,0.5177024538585163,0.4822975461414837,1,available,4,easy
qwen3.5:9b,12059,engineering,10,A,H,0.3218091239732793,0.8526669642378574,0.14733303576214263,0,available,5,easy
qwen3.5:9b,12062,engineering,10,H,G,0.2927784219163658,0.8452362749770993,0.1547637250229007,0,available,0,hard
qwen3.5:9b,12072,engineering,10,G,C,0.3855043798915989,0.8455329213948743,0.15446707860512565,0,available,0,hard
qwen3.5:9b,12073,engineering,10,H,J,0.20139006202812226,0.95800159509458,0.04199840490541995,0,available,0,hard
qwen3.5:9b,12077,engineering,10,I,I,0.9618347358822642,0.07622370333953753,0.9237762966604625,1,available,0,hard
qwen3.5:9b,12078,engineering,10,F,F,0.501002241017364,0.755238458036258,0.244761541963742,1,available,3,medium
qwen3.5:9b,12079,engineering,10,B,B,0.41550711283654107,0.7484748159302546,0.25152518406974544,1,available,1,hard
qwen3.5:9b,12088,engineering,10,C,C,0.2738895501637544,0.9187916574058186,0.08120834259418142,1,available,4,easy
qwen3.5:9b,12096,engineering,10,B,B,0.4974965147081865,0.682751822830521,0.31724817716947895,1,available,2,medium
qwen3.5:9b,12098,engineering,10,J,D,0.2157140576170281,0.952797056456743,0.04720294354325705,0,available,1,hard
qwen3.5:9b,12103,engineering,10,D,D,0.3252836063497339,0.8380395858135634,0.16196041418643659,1,available,1,hard
qwen3.5:9b,12107,engineering,10,G,G,0.21622631862844355,0.8816656806064662,0.11833431939353378,1,available,2,medium
qwen3.5:9b,12108,engineering,10,B,E,0.18732888842534923,0.9550748809265737,0.044925119073426334,0,available,3,medium
qwen3.5:9b,12115,engineering,10,B,B,0.534123250390479,0.6620143952697005,0.3379856047302995,1,available,3,medium
qwen3.5:9b,12118,engineering,10,A,F,0.19877952522384604,0.9429393506920972,0.05706064930790278,0,available,0,hard
qwen3.5:9b,12119,engineering,10,F,A,0.9333896089811985,0.13258662045026615,0.8674133795497339,0,available,0,hard
qwen3.5:9b,12120,engineering,10,E,C,0.17182723498952135,0.9633140243907976,0.03668597560920239,0,available,1,hard
qwen3.5:9b,12132,engineering,10,G,E,0.3073115773833426,0.8292792191019598,0.17072078089804021,0,available,0,hard
qwen3.5:9b,12133,engineering,10,B,A,0.5724221393905083,0.6470228312422635,0.35297716875773655,0,available,2,medium
qwen3.5:9b,12135,engineering,10,I,D,0.2660872917487234,0.8936614520518114,0.10633854794818864,0,available,2,medium
qwen3.5:9b,12142,engineering,10,G,G,0.15414885248355117,0.972372131625992,0.02762786837400799,1,available,0,hard
qwen3.5:9b,12152,engineering,10,F,A,0.4100897026002402,0.6178408715897145,0.38215912841028554,0,available,0,hard
qwen3.5:9b,12153,engineering,10,B,E,0.3833247052040447,0.6667599188683045,0.33324008113169545,0,available,0,hard
qwen3.5:9b,12161,engineering,10,J,H,0.3090533313513427,0.8814162627724231,0.11858373722757687,0,available,0,hard
qwen3.5:9b,12179,engineering,10,H,H,0.9258870118493727,0.17746508322532756,0.8225349167746725,1,available,0,hard
qwen3.5:9b,12184,engineering,10,I,G,0.2757484336599133,0.8923217731692502,0.10767822683074979,0,available,3,medium
qwen3.5:9b,12210,engineering,10,H,G,0.3867251228143825,0.7772135720971736,0.22278642790282643,0,available,0,hard
qwen3.5:9b,12211,engineering,10,D,G,0.21082501269273776,0.9212503118447465,0.07874968815525352,0,available,1,hard
qwen3.5:9b,12221,engineering,10,H,H,0.4684908941810804,0.7187374331467886,0.2812625668532114,1,available,2,medium
qwen3.5:9b,12225,engineering,10,E,E,0.21331658474931886,0.9312478278814084,0.06875217211859164,1,available,1,hard
qwen3.5:9b,12228,engineering,10,D,C,0.22390094971988753,0.9459685845321588,0.05403141546784118,0,available,1,hard
qwen3.5:9b,12229,engineering,10,C,C,0.27637429826213444,0.9079823196877406,0.09201768031225943,1,available,3,medium
qwen3.5:9b,2,math,10,E,E,0.23030541031848725,0.8974897440346773,0.1025102559653227,1,available,0,hard
qwen3.5:9b,8,health,10,F,I,0.5005409652128833,0.6719256782354257,0.3280743217645743,0,available,0,hard
qwen3.5:9b,9,health,10,D,D,0.9743896047909039,0.07095106186984401,0.929048938130156,1,available,1,hard
qwen3.5:9b,19,business,10,H,H,0.395110423621857,0.6897695633437052,0.3102304366562948,1,available,2,medium
qwen3.5:9b,24,biology,10,H,F,0.8486757237840772,0.2763791026681881,0.7236208973318119,0,available,2,medium
qwen3.5:9b,26,chemistry,10,J,J,0.9476641002493343,0.1326882153882783,0.8673117846117218,1,available,0,hard
qwen3.5:9b,33,computer science,10,I,I,0.9931709441258494,0.02319785313921651,0.9768021468607835,1,available,3,medium
qwen3.5:9b,34,computer science,10,A,A,0.985089028546418,0.04661426141073767,0.9533857385892623,1,available,1,hard
qwen3.5:9b,40,engineering,10,C,C,0.18913185537470287,0.9329905175854049,0.06700948241459515,1,available,0,hard
qwen3.5:9b,51,other,10,B,B,0.9958397980096179,0.015662388697068236,0.9843376113029317,1,available,5,easy
qwen3.5:9b,60,psychology,10,H,H,0.864940115025321,0.27047187524615207,0.7295281247538479,1,available,3,medium
qwen3.5:9b,62,psychology,10,A,A,0.48633185565384557,0.42630032262673834,0.5736996773732617,1,available,5,easy
qwen3.5:27b,78,business,10,E,E,0.9992978682116928,0.0031698212604076128,0.9968301787395923,1,available,5,easy
qwen3.5:27b,79,business,10,F,F,0.9748909317817641,0.06468974761267154,0.9353102523873285,1,available,4,easy
qwen3.5:27b,87,business,10,A,A,0.6563679355908255,0.5388075584725351,0.46119244152746486,1,available,2,medium
qwen3.5:27b,89,business,10,D,A,0.30477753106717276,0.8112985946712361,0.1887014053287639,0,available,0,hard
qwen3.5:27b,94,business,10,J,A,0.33425003279345566,0.8522251490436642,0.1477748509563358,0,available,0,hard
qwen3.5:27b,113,business,10,A,C,0.2914545582198737,0.849497946408311,0.150502053591689,0,available,5,easy
qwen3.5:27b,114,business,10,B,A,0.9590028748998728,0.10303071065854685,0.8969692893414531,0,available,1,hard
qwen3.5:27b,115,business,10,J,J,0.8397082142268243,0.29034346968525404,0.709656530314746,1,available,0,hard
qwen3.5:27b,118,business,10,G,A,0.5454556606639891,0.6611145406059286,0.33888545939407144,0,available,1,hard
qwen3.5:27b,134,business,7,E,E,0.7725260782044309,0.45362258672923467,0.5463774132707653,1,available,3,medium
qwen3.5:27b,160,business,10,J,A,0.45771701628285705,0.5288780239855767,0.4711219760144233,0,available,0,hard
qwen3.5:27b,161,business,10,C,C,0.9172614895576037,0.20172839058871173,0.7982716094112883,1,available,4,easy
qwen3.5:27b,168,business,10,D,C,0.2840846752290703,0.8059751271193083,0.1940248728806917,0,available,0,hard
qwen3.5:27b,183,business,10,A,B,0.5714857249639586,0.3122252251056349,0.6877747748943651,0,available,4,easy
qwen3.5:27b,186,business,10,D,D,0.8809517767792236,0.23076416688740617,0.7692358331125938,1,available,0,hard
qwen3.5:27b,212,business,10,J,E,0.21519354401053067,0.9616294893071476,0.038370510692852355,0,available,0,hard
qwen3.5:27b,213,business,10,H,H,0.6527915824121191,0.399069210265391,0.600930789734609,1,available,2,medium
qwen3.5:27b,216,business,10,J,J,0.8843367463409421,0.21049836913788886,0.7895016308621111,1,available,2,medium
qwen3.5:27b,222,business,10,H,A,0.5445663788334708,0.5365300094420767,0.46346999055792326,0,available,2,medium
qwen3.5:27b,231,business,10,J,F,0.5400330873703095,0.6269027907178186,0.3730972092821814,0,available,0,hard
qwen3.5:27b,241,business,10,F,F,0.9249458663724146,0.17400847140912395,0.8259915285908761,1,available,0,hard
qwen3.5:27b,248,business,10,I,B,0.3364696837865504,0.8258906753697849,0.1741093246302151,0,available,0,hard
qwen3.5:27b,263,business,10,D,C,0.7927894072629208,0.39370331818899423,0.6062966818110058,0,available,0,hard
qwen3.5:27b,267,business,10,I,I,0.9980538825944959,0.007880542438638397,0.9921194575613616,1,available,2,medium
qwen3.5:27b,271,business,10,C,A,0.21718641581787176,0.9534765276506867,0.04652347234931331,0,available,2,medium
qwen3.5:27b,274,business,10,E,E,0.7013651196165276,0.3058669926908807,0.6941330073091193,1,available,0,hard
qwen3.5:27b,277,business,10,D,D,0.6675137174128691,0.4785186275838727,0.5214813724161274,1,available,0,hard
qwen3.5:27b,282,business,10,E,A,0.5142204589094285,0.5474800892803601,0.45251991071963993,0,available,0,hard
qwen3.5:27b,291,business,10,C,C,0.9994067079861438,0.0027360998274813604,0.9972639001725186,1,available,5,easy
qwen3.5:27b,303,business,10,J,D,0.40873661040434073,0.7648538044280588,0.23514619557194116,0,available,0,hard
qwen3.5:27b,307,business,10,I,D,0.6155954500154306,0.5038875679013626,0.4961124320986374,0,available,0,hard
qwen3.5:27b,317,business,10,G,A,0.4734233575872436,0.6609832352897368,0.3390167647102632,0,available,1,hard
qwen3.5:27b,319,business,10,C,A,0.1873626787955554,0.9607434478589439,0.039256552141056056,0,available,0,hard
qwen3.5:27b,320,business,10,E,E,0.480705313171802,0.6884143372471317,0.31158566275286825,1,available,0,hard
qwen3.5:27b,322,business,10,F,A,0.5166064037921612,0.683261352954682,0.31673864704531796,0,available,0,hard
qwen3.5:27b,324,business,10,F,B,0.37031208466486887,0.7945680817637105,0.20543191823628948,0,available,0,hard
qwen3.5:27b,328,business,10,E,E,0.8628605796211635,0.23380968842228775,0.7661903115777122,1,available,0,hard
qwen3.5:27b,331,business,10,G,A,0.6484207620995456,0.43679808016965016,0.5632019198303498,0,available,0,hard
qwen3.5:27b,339,business,10,E,E,0.18323949174421886,0.9395477773568423,0.06045222264315775,1,available,0,hard
qwen3.5:27b,344,business,10,I,F,0.7253649173796264,0.403005843093722,0.596994156906278,0,available,1,hard
qwen3.5:27b,345,business,10,H,D,0.4370931264479124,0.6978969044826835,0.3021030955173165,0,available,1,hard
qwen3.5:27b,372,business,10,B,A,0.3926771349732916,0.802017277325112,0.19798272267488803,0,available,0,hard
qwen3.5:27b,373,business,10,D,A,0.26867892741345395,0.7779180668352436,0.22208193316475644,0,available,0,hard
qwen3.5:27b,377,business,10,E,F,0.42762084221247726,0.6482327725268688,0.35176722747313116,0,available,0,hard
qwen3.5:27b,385,business,10,F,F,0.2710403992925088,0.9235000819785756,0.07649991802142442,1,available,2,medium
qwen3.5:27b,388,business,10,D,D,0.7006591652048338,0.49823447465070003,0.5017655253493,1,available,4,easy
qwen3.5:27b,401,business,10,I,C,0.2615133746931676,0.874706311721538,0.125293688278462,0,available,2,medium
qwen3.5:27b,410,business,10,D,C,0.251877166811834,0.8900904354626423,0.10990956453735767,0,available,0,hard
qwen3.5:27b,412,business,10,A,A,0.44996068313815246,0.49644600791948656,0.5035539920805134,1,available,2,medium
qwen3.5:27b,417,business,10,F,F,0.6722126818749427,0.5400077079664346,0.4599922920335654,1,available,2,medium
qwen3.5:27b,459,business,10,F,F,0.2974256348734313,0.9011906347573753,0.09880936524262474,1,available,0,hard
qwen3.5:27b,463,business,10,I,A,0.272771642834787,0.8570815655237894,0.14291843447621055,0,available,0,hard
qwen3.5:27b,484,business,10,C,C,0.42842822816069265,0.6493121600043871,0.3506878399956129,1,available,1,hard
qwen3.5:27b,488,business,10,D,E,0.433719120210877,0.5167179871878526,0.48328201281214744,0,available,0,hard
qwen3.5:27b,495,business,10,B,C,0.980388489241863,0.056382864844012226,0.9436171351559878,0,available,1,hard
qwen3.5:27b,502,business,10,C,C,0.9955561816538224,0.016144386314842614,0.9838556136851574,1,available,2,medium
qwen3.5:27b,504,business,9,G,G,0.9832104716028156,0.05357432753136267,0.9464256724686373,1,available,5,easy
qwen3.5:27b,506,business,10,I,I,0.997676582235049,0.009253168852886143,0.9907468311471138,1,available,0,hard
qwen3.5:27b,510,business,10,J,G,0.6127803382591769,0.5348123689484297,0.46518763105157035,0,available,0,hard
qwen3.5:27b,512,business,10,B,B,0.7975828073992945,0.383947521504781,0.616052478495219,1,available,4,easy
qwen3.5:27b,518,business,10,C,A,0.4703307672147039,0.7775406645817371,0.2224593354182629,0,available,0,hard
